"year","common_name","count"
2010,"Red-shouldered Hawk",3
2010,"Ruby-throated Hummingbird",4
2010,"Scarlet Tanager",5
2010,"Summer Tanager",9
2010,"Tufted Titmouse",21
2010,"White-breasted Nuthatch",5
2010,"White-eyed Vireo",3
2010,"Wood Thrush",4
2010,"Yellow-billed Cuckoo",3
2010,"Yellow-breasted Chat",5
2010,"Yellow-throated Vireo",3
2010,"Yellow-throated Warbler",1
2010,"American Crow",28
2010,"American Robin",1
2010,"Barn Swallow",18
2010,"Blue Grosbeak",3
2010,"Blue Jay",1
2010,"Blue-gray Gnatcatcher",3
2010,"Brown-headed Cowbird",1
2010,"Brown-headed Nuthatch",1
2010,"Carolina Chickadee",3
2010,"Carolina Wren",15
2010,"Chipping Sparrow",6
2010,"Common Yellowthroat",1
2010,"Eastern Bluebird",3
2010,"Eastern Meadowlark",1
2010,"Eastern Phoebe",4
2010,"European Starling",1
2010,"Field Sparrow",1
2010,"Fish Crow",3
2010,"Gray Catbird",2
2010,"Great Crested Flycatcher",1
2010,"Hooded Warbler",1
2010,"House Sparrow",1
2010,"Indigo Bunting",7
2010,"Mourning Dove",8
2010,"Northern Cardinal",9
2010,"Northern Mockingbird",5
2010,"Orchard Oriole",1
2010,"Pine Warbler",4
2010,"Red-bellied Woodpecker",3
2010,"Red-eyed Vireo",7
2010,"Summer Tanager",2
2010,"Tufted Titmouse",4
2010,"Wood Thrush",3
2010,"Yellow-breasted Chat",3
2010,"American Crow",28
2010,"American Goldfinch",1
2010,"Blue Grosbeak",2
2010,"Blue Jay",4
2010,"Blue-gray Gnatcatcher",1
2010,"Brown Thrasher",3
2010,"Carolina Chickadee",1
2010,"Carolina Wren",16
2010,"Chipping Sparrow",3
2010,"Common Grackle",1
2010,"Common Yellowthroat",1
2010,"Eastern Bluebird",4
2010,"Eastern Phoebe",3
2010,"Eastern Towhee",7
2010,"Eastern Whip-poor-will",1
2010,"Eastern Wood-Pewee",5
2010,"Great Crested Flycatcher",1
2010,"Hooded Warbler",1
2010,"Indigo Bunting",14
2010,"Mourning Dove",11
2010,"Northern Cardinal",18
2010,"Northern Mockingbird",1
2010,"Ovenbird",4
2010,"Pileated Woodpecker",1
2010,"Pine Warbler",9
2010,"Prairie Warbler",2
2010,"Red-bellied Woodpecker",5
2010,"Red-eyed Vireo",25
2010,"Red-shouldered Hawk",3
2010,"Tufted Titmouse",10
2010,"White-breasted Nuthatch",4
2010,"White-eyed Vireo",3
2010,"Wood Thrush",4
2010,"Yellow-breasted Chat",11
2010,"Yellow-throated Warbler",1
2010,"Acadian Flycatcher",2
2010,"American Crow",34
2010,"American Goldfinch",1
2010,"American Robin",21
2010,"Barn Swallow",17
2010,"Blue Grosbeak",8
2010,"Blue Jay",13
2010,"Blue-gray Gnatcatcher",6
2010,"Brown Thrasher",4
2010,"Brown-headed Cowbird",4
2010,"Canada Goose",58
2010,"Carolina Chickadee",17
2010,"Carolina Wren",10
2010,"Chimney Swift",35
2010,"Chipping Sparrow",15
2010,"Common Grackle",21
2010,"Downy Woodpecker",2
2010,"Eastern Bluebird",6
2010,"Eastern Kingbird",1
2010,"Eastern Meadowlark",8
2010,"Eastern Phoebe",6
2010,"Eastern Towhee",13
2010,"Eastern Wood-Pewee",5
2010,"European Starling",12
2010,"Grasshopper Sparrow",1
2010,"Gray Catbird",5
2010,"Great Crested Flycatcher",4
2010,"House Finch",10
2010,"House Sparrow",6
2010,"Indigo Bunting",13
2010,"Killdeer",5
2010,"Mourning Dove",16
2010,"Northern Cardinal",73
2010,"Northern Mockingbird",29
2010,"Northern Parula",1
2010,"Orchard Oriole",1
2010,"Ovenbird",2
2010,"Pine Warbler",1
2010,"Red-bellied Woodpecker",7
2010,"Red-eyed Vireo",5
2010,"Ruby-throated Hummingbird",2
2010,"Song Sparrow",13
2010,"Summer Tanager",2
2010,"Tufted Titmouse",12
2010,"White-breasted Nuthatch",1
2010,"White-eyed Vireo",1
2010,"Wood Thrush",3
2010,"Yellow-billed Cuckoo",2
2010,"Yellow-breasted Chat",4
2010,"American Crow",27
2010,"American Goldfinch",7
2010,"Barn Swallow",4
2010,"Blue Grosbeak",2
2010,"Blue Jay",1
2010,"Brown Thrasher",1
2010,"Brown-headed Cowbird",6
2010,"Brown-headed Nuthatch",3
2010,"Canada Goose",6
2010,"Carolina Wren",7
2010,"Chimney Swift",1
2010,"Chipping Sparrow",5
2010,"Common Grackle",4
2010,"Common Yellowthroat",1
2010,"Eastern Bluebird",13
2010,"Eastern Meadowlark",3
2010,"Eastern Phoebe",1
2010,"Eastern Towhee",3
2010,"Eastern Wood-Pewee",1
2010,"Field Sparrow",1
2010,"Grasshopper Sparrow",1
2010,"Great Blue Heron",1
2010,"Great Crested Flycatcher",1
2010,"Hooded Warbler",1
2010,"Indigo Bunting",13
2010,"Mourning Dove",18
2010,"Northern Cardinal",31
2010,"Northern Mockingbird",5
2010,"Northern Parula",1
2010,"Orchard Oriole",1
2010,"Ovenbird",1
2010,"Pileated Woodpecker",1
2010,"Pine Warbler",2
2010,"Prairie Warbler",5
2010,"Purple Martin",14
2010,"Red-bellied Woodpecker",9
2010,"Red-eyed Vireo",7
2010,"Red-shouldered Hawk",1
2010,"Red-winged Blackbird",3
2010,"Summer Tanager",3
2010,"Tufted Titmouse",12
2010,"White-eyed Vireo",1
2010,"Wood Thrush",1
2010,"Yellow-breasted Chat",4
2010,"American Crow",12
2010,"American Goldfinch",5
2010,"American Robin",4
2010,"Blue Jay",1
2010,"Blue-gray Gnatcatcher",6
2010,"Brown Thrasher",1
2010,"Brown-headed Cowbird",3
2010,"Brown-headed Nuthatch",1
2010,"Carolina Chickadee",6
2010,"Carolina Wren",16
2010,"Chipping Sparrow",4
2010,"Eastern Bluebird",2
2010,"Eastern Phoebe",4
2010,"Eastern Towhee",5
2010,"Eastern Wood-Pewee",1
2010,"Great Blue Heron",1
2010,"Indigo Bunting",4
2010,"Mourning Dove",12
2010,"Northern Bobwhite",1
2010,"Northern Cardinal",15
2010,"Northern Mockingbird",5
2010,"Ovenbird",1
2010,"Pileated Woodpecker",2
2010,"Pine Warbler",12
2010,"Red-bellied Woodpecker",7
2010,"Red-eyed Vireo",7
2010,"Ruby-throated Hummingbird",1
2010,"Scarlet Tanager",2
2010,"Summer Tanager",5
2010,"Tufted Titmouse",4
2010,"White-breasted Nuthatch",1
2010,"White-eyed Vireo",2
2010,"Wood Thrush",6
2010,"Yellow-billed Cuckoo",2
2010,"Yellow-breasted Chat",2
2010,"Yellow-throated Vireo",1
2010,"Yellow-throated Warbler",1
2010,"Acadian Flycatcher",1
2010,"American Crow",14
2010,"American Goldfinch",2
2010,"American Robin",30
2010,"Barn Swallow",3
2010,"Blue Jay",2
2010,"Blue-gray Gnatcatcher",1
2010,"Brown Thrasher",1
2010,"Brown-headed Cowbird",2
2010,"Brown-headed Nuthatch",1
2010,"Canada Goose",2
2010,"Carolina Chickadee",18
2010,"Carolina Wren",10
2010,"Chimney Swift",12
2010,"Chipping Sparrow",11
2010,"Common Grackle",62
2010,"Downy Woodpecker",1
2010,"Eastern Towhee",16
2010,"Eastern Wood-Pewee",1
2010,"European Starling",14
2010,"Fish Crow",3
2010,"Great Blue Heron",1
2010,"Great Crested Flycatcher",1
2010,"House Finch",17
2010,"Indigo Bunting",4
2010,"Mourning Dove",5
2010,"Northern Cardinal",47
2010,"Northern Mockingbird",10
2010,"Pine Warbler",4
2010,"Red-bellied Woodpecker",2
2010,"Red-eyed Vireo",5
2010,"Red-winged Blackbird",1
2010,"Ruby-throated Hummingbird",1
2010,"Song Sparrow",6
2010,"Tufted Titmouse",7
2010,"White-breasted Nuthatch",1
2010,"Wood Thrush",1
2010,"Yellow-throated Warbler",1
2010,"American Crow",4
2010,"American Goldfinch",2
2010,"American Robin",7
2010,"Barn Swallow",4
2010,"Blue Grosbeak",5
2010,"Blue Jay",1
2010,"Blue-gray Gnatcatcher",9
2010,"Brown Thrasher",1
2010,"Brown-headed Cowbird",4
2010,"Brown-headed Nuthatch",1
2010,"Canada Goose",10
2010,"Carolina Chickadee",12
2010,"Carolina Wren",33
2010,"Chipping Sparrow",9
2010,"Common Grackle",9
2010,"Common Yellowthroat",3
2010,"Downy Woodpecker",3
2010,"Eastern Bluebird",4
2010,"Eastern Meadowlark",1
2010,"Eastern Phoebe",4
2010,"Eastern Towhee",14
2010,"Eastern Wood-Pewee",3
2010,"European Starling",2
2010,"Gray Catbird",2
2010,"Great Blue Heron",1
2010,"Great Crested Flycatcher",1
2010,"Indigo Bunting",8
2010,"Killdeer",1
2010,"Mourning Dove",13
2010,"Northern Cardinal",32
2010,"Northern Mockingbird",4
2010,"Northern Parula",2
2010,"Ovenbird",1
2010,"Pine Warbler",3
2010,"Red-bellied Woodpecker",6
2010,"Red-eyed Vireo",9
2010,"Song Sparrow",1
2010,"Summer Tanager",5
2010,"Tufted Titmouse",5
2010,"Wood Thrush",11
2010,"Yellow-throated Warbler",1
2010,"American Crow",15
2010,"American Goldfinch",6
2010,"American Robin",13
2010,"Blue Jay",4
2010,"Blue-gray Gnatcatcher",5
2010,"Brown Thrasher",1
2010,"Brown-headed Cowbird",5
2010,"Brown-headed Nuthatch",11
2010,"Carolina Chickadee",3
2010,"Carolina Wren",22
2010,"Chimney Swift",7
2010,"Chipping Sparrow",3
2010,"Common Grackle",1
2010,"Common Yellowthroat",1
2010,"Downy Woodpecker",6
2010,"Eastern Bluebird",8
2010,"Eastern Towhee",26
2010,"Eastern Whip-poor-will",2
2010,"Eastern Wood-Pewee",1
2010,"European Starling",1
2010,"Fish Crow",6
2010,"Gray Catbird",4
2010,"Great Blue Heron",1
2010,"Great Crested Flycatcher",2
2010,"House Finch",8
2010,"House Sparrow",1
2010,"Mourning Dove",15
2010,"Northern Cardinal",39
2010,"Northern Mockingbird",13
2010,"Pine Warbler",8
2010,"Red-bellied Woodpecker",7
2010,"Red-eyed Vireo",1
2010,"Ruby-throated Hummingbird",1
2010,"Scarlet Tanager",2
2010,"Song Sparrow",3
2010,"Summer Tanager",3
2010,"Tufted Titmouse",6
2010,"White-breasted Nuthatch",1
2010,"Wood Thrush",3
2010,"American Crow",14
2010,"American Goldfinch",4
2010,"American Robin",17
2010,"Blue Jay",7
2010,"Brown Thrasher",5
2010,"Carolina Wren",22
2010,"Chimney Swift",1
2010,"Eastern Bluebird",3
2010,"Eastern Towhee",12
2010,"European Starling",5
2010,"Fish Crow",7
2010,"Great Crested Flycatcher",2
2010,"House Finch",9
2010,"Indigo Bunting",2
2010,"Killdeer",1
2010,"Mourning Dove",9
2010,"Northern Cardinal",11
2010,"Northern Mockingbird",15
2010,"Orchard Oriole",2
2010,"Ovenbird",1
2010,"Pine Warbler",3
2010,"Red-bellied Woodpecker",4
2010,"Red-eyed Vireo",1
2010,"Red-winged Blackbird",1
2010,"Song Sparrow",4
2010,"Tufted Titmouse",2
2010,"Wood Thrush",4
2010,"Acadian Flycatcher",1
2010,"American Crow",9
2010,"American Robin",1
2010,"Blue Grosbeak",3
2010,"Blue Jay",1
2010,"Blue-gray Gnatcatcher",6
2010,"Brown-headed Cowbird",1
2010,"Brown-headed Nuthatch",2
2010,"Carolina Chickadee",2
2010,"Carolina Wren",14
2010,"Chimney Swift",2
2010,"Chipping Sparrow",8
2010,"Common Grackle",30
2010,"Eastern Bluebird",3
2010,"Eastern Towhee",8
2010,"Eastern Wood-Pewee",1
2010,"Fish Crow",2
2010,"Gray Catbird",1
2010,"Great Blue Heron",2
2010,"Great Crested Flycatcher",2
2010,"House Sparrow",1
2010,"Indigo Bunting",9
2010,"Mourning Dove",8
2010,"Northern Bobwhite",1
2010,"Northern Cardinal",4
2010,"Northern Mockingbird",8
2010,"Northern Parula",2
2010,"Ovenbird",2
2010,"Pine Warbler",1
2010,"Prairie Warbler",1
2010,"Red-bellied Woodpecker",3
2010,"Red-eyed Vireo",3
2010,"Song Sparrow",2
2010,"Summer Tanager",2
2010,"Tufted Titmouse",8
2010,"White-breasted Nuthatch",2
2010,"Wood Thrush",3
2010,"Yellow-throated Vireo",1
2010,"Yellow-throated Warbler",1
2010,"Acadian Flycatcher",1
2010,"American Crow",31
2010,"American Goldfinch",4
2010,"American Robin",4
2010,"Barn Swallow",3
2010,"Blue Grosbeak",8
2010,"Blue Jay",2
2010,"Blue-gray Gnatcatcher",3
2010,"Brown Thrasher",1
2010,"Brown-headed Cowbird",1
2010,"Carolina Chickadee",2
2010,"Carolina Wren",5
2010,"Chimney Swift",3
2010,"Chipping Sparrow",24
2010,"Common Grackle",8
2010,"Common Yellowthroat",6
2010,"Downy Woodpecker",3
2010,"Eastern Bluebird",8
2010,"Eastern Kingbird",1
2010,"Eastern Meadowlark",12
2010,"Eastern Phoebe",3
2010,"Eastern Towhee",3
2010,"Eastern Whip-poor-will",1
2010,"Eastern Wood-Pewee",4
2010,"European Starling",27
2010,"Field Sparrow",2
2010,"Grasshopper Sparrow",5
2010,"Hooded Warbler",1
2010,"House Finch",3
2010,"Indigo Bunting",16
2010,"Mourning Dove",13
2010,"Northern Bobwhite",2
2010,"Northern Cardinal",11
2010,"Northern Mockingbird",11
2010,"Northern Parula",1
2010,"Orchard Oriole",1
2010,"Ovenbird",2
2010,"Pileated Woodpecker",1
2010,"Prairie Warbler",1
2010,"Purple Martin",10
2010,"Red-bellied Woodpecker",2
2010,"Red-eyed Vireo",6
2010,"Red-winged Blackbird",2
2010,"Scarlet Tanager",1
2010,"Summer Tanager",1
2010,"Tufted Titmouse",9
2010,"White-breasted Nuthatch",1
2010,"Wood Thrush",5
2010,"Yellow-billed Cuckoo",2
2010,"Yellow-breasted Chat",2
2010,"Yellow-throated Vireo",1
2010,"American Crow",12
2010,"American Goldfinch",7
2010,"American Robin",2
2010,"Barn Swallow",1
2010,"Blue Grosbeak",2
2010,"Blue Jay",1
2010,"Brown Thrasher",3
2010,"Carolina Wren",20
2010,"Chimney Swift",1
2010,"Chipping Sparrow",1
2010,"Common Grackle",2
2010,"Eastern Bluebird",5
2010,"Eastern Meadowlark",1
2010,"Eastern Phoebe",1
2010,"Eastern Towhee",3
2010,"European Starling",7
2010,"Field Sparrow",1
2010,"Great Crested Flycatcher",1
2010,"Indigo Bunting",4
2010,"Killdeer",1
2010,"Mourning Dove",10
2010,"Northern Cardinal",10
2010,"Northern Mockingbird",4
2010,"Pine Warbler",1
2010,"Red-bellied Woodpecker",6
2010,"Red-eyed Vireo",5
2010,"Red-shouldered Hawk",1
2010,"Red-winged Blackbird",1
2010,"Summer Tanager",3
2010,"Tufted Titmouse",8
2010,"White-breasted Nuthatch",1
2010,"Wood Thrush",3
2010,"Yellow-billed Cuckoo",1
2010,"Yellow-breasted Chat",1
2010,"American Crow",17
2010,"American Goldfinch",22
2010,"American Robin",6
2010,"Barn Swallow",2
2010,"Blue Grosbeak",3
2010,"Blue Jay",10
2010,"Blue-gray Gnatcatcher",1
2010,"Brown-headed Nuthatch",2
2010,"Carolina Chickadee",8
2010,"Carolina Wren",39
2010,"Chimney Swift",2
2010,"Common Grackle",2
2010,"Common Yellowthroat",2
2010,"Eastern Bluebird",8
2010,"Eastern Towhee",10
2010,"Eastern Whip-poor-will",2
2010,"Gray Catbird",2
2010,"Great Crested Flycatcher",1
2010,"House Finch",5
2010,"Indigo Bunting",3
2010,"Mourning Dove",6
